Player name,Appearances,Goals,Wins,Losses,Goals.1,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Tackles,Tackle success %,Blocked shots,Interceptions,Clearances,Headed clearances,Recoveries,Duels won,Duels lost,Succesful 50/50s,Aerial battles won,Aerial battles lost,Errors leading to goal
Matt Targett,152,3,59,60,35,183.0,290,59%,0,14,234,312,151,2,647,644,489,46,214,164,1,1,9.0,"5,284",34.76,21.0,545,25%,13.0,323,17.0,0.0,99.0,3.0,3,1,0,2.0,1.0,,
James Tarkowski,209,7,67,90,56,272.0,348,61%,2,18,283,"1,110",649,10,868,"1,444",721,53,903,387,1,4,5.0,"7,007",33.53,9.0,22,23%,3.0,684,43.0,0.0,190.0,17.0,7,3,1,2.0,2.0,,
Percy Tau,3,0,1,1,0,0.0,0,0,0,0,0,0,0,0%,0,0,1,31,10.33,1,2,0,0.0,0,0.0,1.0,0,0,0.0,0,,,,,,,,,,,
Marcus Tavernier,15,2,4,7,2,0.13,0,1,1,0,0,25,9,36%,0,1,4,409,27.27,3,77,23%,2.0,12,1.0,0.0,12,3,25.0,64%,5.0,4.0,14.0,11.0,90,92,101,30.0,12.0,20.0,0.0
Slobodan Tedic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Nathan Tella,33,1,7,18,1,0.03,0,1,0,0,0,30,14,47%,0,3,2,297,9.00,3,19,26%,1.0,4,4.0,0.0,33,8,21.0,67%,7.0,9.0,10.0,3.0,86,97,169,21.0,8.0,41.0,0.0
Kenny Tete,31,0,6,15,4,39.0,77,61%,0,3,39,66,34,0,111,150,102,10,39,29,0,0,4.0,954,30.77,2.0,90,30%,0.0,42,8.0,0.0,42.0,2.0,0,0,0,0.0,0.0,,
Thiago,57,2,37,10,2,0.04,0,1,1,0,0,51,11,22%,0,2,4,"3,781",66.33,6,12,17%,12.0,264,7.0,0.0,76,0,132.0,59%,28.0,65.0,28.0,19.0,333,315,263,59.0,73.0,56.0,0.0
Thiago Silva,67,5,32,19,22,65.0,71,63%,0,12,96,223,108,7,427,245,128,10,131,71,0,1,2.0,"5,458",81.46,1.0,5,20%,1.0,346,6.0,1.0,29.0,1.0,5,5,0,0.0,1.0,,
Luke Thomas,43,1,17,20,8,63.0,79,62%,0,4,65,81,48,1,178,196,204,26,53,69,1,0,2.0,"1,726",40.14,4.0,69,23%,3.0,45,5.0,0.0,28.0,0.0,1,0,0,1.0,0.0,,
Dominic Thompson,2,0,0,2,0,3.0,1,0%,0,0,2,3,2,0,5,2,6,0,1,2,0,0,0.0,37,18.5,0.0,2,0%,0.0,1,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,,
Youri Tielemans,135,21,61,48,21,0.16,1,17,3,5,0,211,71,34%,6,4,19,"7,432",55.05,28,311,18%,51.0,371,14.0,0.0,126,1,263.0,52%,69.0,106.0,85.0,47.0,814,647,588,116.0,109.0,92.0,0.0
Kieran Tierney,76,3,43,21,19,66.0,71,66%,0,13,46,146,65,0,277,194,197,37,39,86,0,0,7.0,"2,731",35.93,6.0,255,19%,0.0,119,6.0,0.0,29.0,1.0,3,0,1,2.0,2.0,,
Tobias Figueiredo,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Harry Toffolo,8,0,1,4,1,8.0,8,75%,0,0,6,19,8,0,35,25,21,3,10,8,0,0,0.0,191,23.88,0.0,19,26%,0.0,3,0.0,0.0,3.0,0.0,0,0,0,0.0,0.0,,
Lorent Tolaj,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Takehiro Tomiyasu,32,0,22,7,8,24.0,48,54%,0,3,35,66,35,0,116,128,103,10,54,49,0,0,1.0,"1,162",36.31,1.0,35,43%,2.0,47,3.0,0.0,21.0,0.0,0,0,0,0.0,0.0,,
James Tomkins,280,13,88,125,60,362.0,460,70%,17,27,451,"2,092",957,4,"1,051","1,483",844,27,847,488,0,7,7.0,"8,736",31.2,9.0,51,33%,4.0,790,49.0,2.0,177.0,7.0,13,7,4,2.0,7.0,,
Ivan Toney,49,22,16,20,22,0.45,3,18,1,8,1,129,50,39%,3,17,7,"1,048",21.39,16,40,13,0.0,73,38.0,45.0,28,19,57.0,48,,,,,,,,,,,
Lucas Torreira,63,3,28,15,3,0.05,0,3,0,0,0,46,12,26%,1,1,3,"2,493",39.57,3,40,28%,4.0,94,14.0,1.0,62,0,96.0,57%,10.0,75.0,53.0,22.0,327,276,212,30.0,32.0,47.0,0.0
Ferran Torres,28,9,19,6,9,0.32,1,5,3,0,0,49,19,39%,0,6,3,476,17.00,2,37,1,0.0,17,6.0,14.0,16,3,7.0,3,,,,,,,,,,,
Cenk Tosun,55,10,15,23,10,0.18,5,3,2,0,0,71,30,42%,0,6,3,634,11.53,4,15,4,0.0,51,19.0,23.0,12,6,16.0,11,,,,,,,,,,,
Toti,7,0,3,3,1,11.0,14,64%,0,1,9,33,16,1,26,44,21,5,20,11,0,0,0.0,354,50.57,0.0,1,0%,0.0,13,2.0,0.0,5.0,1.0,0,0,0,0.0,0.0,,
Andros Townsend,264,25,93,119,25,0.09,0,6,19,2,1,388,123,32%,6,14,28,"5,761",21.82,47,"1,167",25%,14.0,134,17.0,0.0,113,24,458.0,67%,128.0,230.0,98.0,24.0,"1,148","1,296","1,296",481.0,28.0,109.0,2.0
Bertrand Traoré,55,9,17,26,9,0.16,0,2,7,0,0,89,30,34%,2,4,7,914,16.62,7,110,1,0.0,34,14.0,38.0,32,17,16.0,6,,,,,,,,,,,
Mark Travers,11,3,3,8,32,0.0,2,5,0,3,48,107,3,32,1,0,0,0,0,0,0,271,24.64,73,,,,,,,,,,,,,,,,,
Ryan Trevitt,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Trézéguet,56,8,17,29,8,0.14,0,6,2,0,0,86,29,34%,3,8,2,658,11.75,5,93,16%,1.0,23,2.0,1.0,74,10,71.0,48%,32.0,44.0,27.0,17.0,144,226,307,48.0,57.0,89.0,0.0
Trincão,28,2,10,14,2,0.07,0,0,2,0,0,32,14,44%,2,6,1,427,15.25,2,33,0,0.0,13,1.0,28.0,7,12,0.0,0,,,,,,,,,,,
Kieran Trippier,128,5,65,36,36,118.0,269,67%,0,14,173,322,179,4,768,615,444,54,183,142,1,2,21.0,"6,080",47.5,37.0,869,29%,18.0,448,10.0,0.0,81.0,15.0,5,0,5,0.0,2.0,,
Leandro Trossard,114,25,30,42,25,0.22,0,15,9,1,0,209,78,37%,10,19,13,"3,255",28.55,17,242,5,0.0,74,23.0,100.0,61,56,16.0,7,,,,,,,,,,,
Nathan Trott,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Auston Trusty,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Konstantinos Tsimikas,25,0,14,4,3,11.0,35,49%,1,5,15,24,9,0,82,68,75,9,14,17,0,0,5.0,724,28.96,3.0,164,23%,0.0,14,4.0,0.0,25.0,0.0,0,0,0,0.0,0.0,,
Antef Tsoungui,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Axel Tuanzebe,28,0,12,9,2,25.0,29,59%,0,2,20,39,20,0,87,66,70,1,24,34,1,1,0.0,782,27.93,0.0,2,0%,0.0,33,3.0,0.0,18.0,0.0,0,0,0,0.0,0.0,,
Matt Turner,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Ed Turns,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Harry Tyrer,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Deniz Undav,8,0,3,4,0,0.0,0,0,0,0,0,6,1,17%,1,1,0,27,3.38,0,0,0,0.0,1,2.0,2.0,3,0,0.0,0,,,,,,,,,,,
Harvey Vale,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Joel Valencia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Yan Valery,43,2,13,21,4,62.0,75,69%,0,2,43,110,43,0,157,208,245,39,76,83,0,3,1.0,827,19.23,3.0,75,16%,1.0,22,4.0,1.0,38.0,5.0,2,0,1,1.0,0.0,,
Donny van de Beek,38,3,17,16,3,0.08,1,1,1,0,0,10,3,30%,1,0,1,576,15.16,2,6,0%,2.0,9,2.0,0.0,15,1,36.0,58%,4.0,14.0,11.0,3.0,81,70,76,12.0,13.0,14.0,0.0
Sepp van den Berg,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Virgil van Dijk,210,18,130,37,86,191.0,213,68%,5,38,329,"1,093",603,3,"1,128","1,292",473,48,939,317,0,4,4.0,"14,556",69.31,15.0,3,33%,18.0,987,13.0,1.0,106.0,5.0,18,14,1,3.0,13.0,,
Jan Paul van Hecke,1,0,1,0,0,0.0,0,0%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Raphaël Varane,32,1,16,6,9,27.0,40,55%,0,3,22,116,71,0,114,122,54,2,72,25,0,0,1.0,"1,472",46.0,1.0,1,0%,0.0,97,1.0,0.0,13.0,1.0,1,0,1,0.0,0.0,,
Jamie Vardy,285,134,119,103,134,0.47,16,86,32,26,0,603,290,48%,19,109,44,"3,733",13.10,62,289,24,3.0,223,256.0,152.0,104,65,152.0,108,,,,,,,,,,,
Joël Veltman,75,2,20,26,18,79.0,164,58%,1,9,89,175,78,0,371,393,285,37,107,78,0,0,2.0,"3,396",45.28,6.0,112,28%,4.0,157,10.0,0.0,86.0,0.0,2,0,1,1.0,0.0,,
Jannik Vestergaard,82,4,28,37,14,119.0,137,63%,1,8,110,422,241,0,382,472,268,24,276,148,0,1,0.0,"3,807",46.43,3.0,7,29%,3.0,229,10.0,1.0,49.0,1.0,4,4,0,0.0,2.0,,
Matthew Vigor,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Radek Vítek,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Nikola Vlasic,31,1,10,12,1,0.03,0,1,0,0,0,12,4,33%,0,0,0,406,13.10,2,23,13%,2.0,5,0.0,0.0,15,4,20.0,60%,5.0,11.0,10.0,5.0,69,75,93,22.0,10.0,21.0,0.0
Jake Vokins,2,0,0,1,0,3.0,2,100%,0,0,0,1,0,0,1,3,5,0,0,0,0,0,0.0,71,35.5,0.0,4,25%,0.0,3,0.0,0.0,2.0,1.0,0,0,0,0.0,0.0,,
Jack Wadham,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Theo Walcott,380,78,187,107,78,0.21,3,63,12,0,0,651,278,43%,19,83,54,"5,992",15.77,62,990,11,0.0,117,177.0,243.0,148,169,86.0,33,,,,,,,,,,,
Kyle Walker,343,8,216,55,120,309.0,643,75%,4,62,530,861,378,4,"1,832","1,664","1,234",272,498,323,2,6,32.0,"19,411",56.59,30.0,823,17%,32.0,"1,087",47.0,1.0,273.0,24.0,8,0,7,1.0,3.0,,
Kyle Walker-Peters,95,2,35,36,20,128.0,194,61%,2,22,109,143,74,2,534,564,450,159,67,112,0,1,9.0,"3,570",37.58,12.0,147,15%,2.0,105,13.0,0.0,81.0,13.0,2,0,2,0.0,2.0,,
Reuell Walters,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Christian Walton,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,132,2,60,39,41,160.0,424,66%,1,11,261,316,144,2,732,821,519,198,134,146,0,0,11.0,"5,763",43.66,11.0,274,19%,3.0,116,18.0,1.0,92.0,5.0,2,0,2,0.0,0.0,,
Wanya Marçal-Madivadua,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Joel Ward,265,4,84,119,63,367.0,586,77%,2,27,447,998,570,4,"1,326","1,516","1,057",138,527,338,1,3,6.0,"9,121",34.42,11.0,489,16%,3.0,470,44.0,0.0,271.0,6.0,4,2,1,1.0,3.0,,
James Ward-Prowse,320,41,103,131,41,0.13,0,37,4,11,14,354,150,42%,8,16,36,"11,849",37.03,53,"1,768",25%,24.0,466,38.0,2.0,269,5,401.0,62%,99.0,289.0,354.0,178.0,"1,538",918,"1,225",81.0,269.0,416.0,1.0
Lewis Warrington,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Ollie Watkins,86,27,32,39,27,0.31,4,17,6,2,0,201,93,46%,11,31,10,"1,749",20.34,13,42,10,1.0,91,55.0,56.0,55,24,57.0,43,,,,,,,,,,,
Noah Watson,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Kelland Watts,1,0,0,1,0,1.0,1,0%,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,3,3.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Adam Webster,95,6,30,30,22,116.0,95,51%,1,8,122,287,162,0,501,452,271,42,277,152,2,2,1.0,"5,728",60.29,3.0,15,27%,4.0,334,14.0,0.0,58.0,1.0,6,4,1,1.0,3.0,,
Jensen Weir,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Danny Welbeck,286,56,135,85,56,0.2,17,26,13,0,0,488,197,40%,10,78,25,"4,642",16.23,34,42,13,0.0,172,48.0,274.0,119,170,153.0,92,,,,,,,,,,,
Reece Welch,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Charlie Wellens,0,0,0,0,"
      0
  ",0.0,0,"
        0%
  ",0,0,"
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ",0,"
      0
  ","
      0
  ",0.0,"
      0
  ",0.0,0.0,"
      0
  ","
        0%
  ",0.0,"
      0
  ",0.0,0.0,0.0,0.0,"
      0
  ","
      0
  ","
      0
  ",0.0,0.0,,
Jack Wells-Morrison,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Timo Werner,56,10,30,13,10,0.18,1,7,2,0,0,124,48,39%,8,23,9,"1,151",20.55,10,58,3,0.0,39,38.0,28.0,37,10,10.0,3,,,,,,,,,,,
Wesley,25,5,7,14,5,0.2,0,5,0,0,0,36,19,53%,1,5,1,373,14.92,1,7,3,0.0,44,14.0,15.0,8,4,23.0,18,,,,,,,,,,,
Charlie Whitaker,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Ben White,82,0,40,24,28,89.0,121,52%,2,10,113,176,101,0,393,327,269,37,123,104,1,0,2.0,"4,313",52.6,5.0,41,15%,8.0,199,9.0,1.0,59.0,1.0,0,0,0,0.0,0.0,,
Alfie Whiteman,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Joe Whitworth,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Dylan Williams,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Willian,267,39,151,59,39,0.15,1,34,4,5,5,423,154,36%,16,22,39,"9,136",34.22,56,"1,119",21,1.0,137,38.0,263.0,120,111,59.0,27,,,,,,,,,,,
Joe Willock,98,13,38,31,13,0.13,2,8,3,0,0,102,36,35%,0,11,3,"1,659",16.93,6,74,20%,5.0,61,3.0,0.0,78,3,153.0,58%,26.0,59.0,38.0,14.0,314,363,412,89.0,51.0,74.0,0.0
Keehan Willows,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Harry Wilson,38,7,9,22,7,0.18,0,0,7,0,2,62,21,34%,1,2,0,671,17.66,4,42,10%,6.0,47,2.0,0.0,15,2,26.0,58%,27.0,12.0,12.0,6.0,98,97,102,18.0,9.0,23.0,0.0
Thomas Wilson-Brown,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Josh Wilson-Esbrand,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Harry Winks,128,2,73,33,2,0.02,1,1,0,0,0,39,8,21%,2,1,3,"5,424",42.38,6,81,22%,19.0,252,21.0,0.0,80,2,118.0,64%,11.0,100.0,82.0,30.0,495,303,306,63.0,42.0,41.0,0.0
Yoane Wissa,45,10,15,17,10,0.22,2,6,2,0,0,48,19,40%,0,4,2,403,8.96,1,18,6%,3.0,10,1.0,0.0,16,11,24.0,58%,8.0,11.0,12.0,6.0,86,108,111,26.0,28.0,39.0,0.0
Max Woltman,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Chris Wood,185,53,62,74,53,0.29,18,25,9,4,0,295,139,47%,10,63,7,"2,867",15.50,11,39,5,0.0,158,167.0,52.0,48,10,98.0,71,,,,,,,,,,,
Joe Wormleighton,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Joe Worrall,11,0,3,6,2,15.0,20,45%,1,0,10,29,13,1,45,38,24,2,14,5,0,0,0.0,426,38.73,1.0,1,0%,0.0,28,4.0,0.0,13.0,0.0,0,0,0,0.0,0.0,,
Callum Wright,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Xande Silva,1,0,0,1,0,0.0,0,0,0,0,0,2,0,0%,0,0,0,4,4.00,0,0,0,0.0,0,0.0,0.0,2,0,0.0,0,,,,,,,,,,,
Granit Xhaka,202,13,111,55,13,0.06,0,1,12,0,3,204,57,28%,3,2,20,"13,917",68.90,18,323,25%,46.0,866,54.0,4.0,270,7,344.0,64%,63.0,184.0,290.0,175.0,"1,286",914,868,100.0,261.0,244.0,9.0
Andrii Yarmolenko,66,8,22,27,8,0.12,0,0,8,0,0,53,23,43%,1,4,2,842,12.76,8,54,8,0.0,33,17.0,26.0,11,9,9.0,4,,,,,,,,,,,
Yegor Yarmolyuk,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Ryan Yates,13,0,2,7,0,0.0,0,0,0,0,0,17,4,24%,0,1,1,358,27.54,1,3,0%,0.0,17,3.0,0.0,28,1,22.0,55%,5.0,5.0,29.0,23.0,72,74,54,2.0,23.0,13.0,0.0
Ashley Young,404,49,189,107,83,421.0,569,70%,2,161,456,418,141,7,"1,615","1,741","1,798",330,165,182,1,0,71.0,"12,114",29.99,56.0,"2,747",23%,108.0,719,75.0,2.0,424.0,102.0,49,0,48,1.0,17.0,,
Nathan Young-Coombes,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,1,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Wilfried Zaha,291,67,94,121,67,0.23,2,54,11,7,0,494,183,37%,14,44,29,"6,488",22.30,46,641,46,2.0,364,131.0,382.0,158,143,40.0,11,,,,,,,,,,,
Denis Zakaria,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Jan Zamburek,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Zanka,78,4,15,42,15,115.0,122,61%,0,5,164,353,164,1,361,296,303,6,143,150,1,1,3.0,"3,240",41.54,2.0,12,25%,2.0,195,14.0,0.0,90.0,3.0,4,2,1,1.0,0.0,,
Jordan Zemura,11,0,3,4,3,19.0,21,67%,0,0,10,17,11,0,35,37,37,6,3,6,0,0,1.0,248,22.55,1.0,9,33%,0.0,7,1.0,0.0,11.0,0.0,0,0,0,0.0,0.0,,
Andi Zeqiri,9,0,4,2,0,0.0,0,0,0,0,0,7,2,29%,0,1,0,38,4.22,0,6,0,0.0,2,0.0,3.0,3,0,2.0,1,,,,,,,,,,,
Zidane Iqbal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Oleksandr Zinchenko,83,0,68,12,0,0.0,0,0,0,0,0,61,15,25%,0,0,8,"5,783",69.67,10,182,19%,5.0,150,2.0,1.0,55,6,147.0,61%,21.0,86.0,86.0,57.0,392,309,269,26.0,120.0,93.0,2.0
Hakim Ziyech,51,6,24,14,6,0.12,0,0,6,0,0,90,32,36%,2,2,6,"1,371",26.88,15,177,18%,10.0,54,6.0,0.0,44,9,40.0,57%,34.0,23.0,11.0,1.0,162,155,216,51.0,18.0,32.0,0.0
Kurt Zouma,203,11,86,74,52,230.0,191,68%,5,22,296,932,507,1,805,891,452,53,578,237,2,2,4.0,"9,010",44.38,2.0,21,10%,0.0,553,14.0,1.0,120.0,6.0,11,10,1,0.0,4.0,,
Oliwier Zych,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Martin Ødegaard,63,14,40,16,14,0.22,1,2,11,0,1,98,38,39%,2,5,8,"2,607",41.38,13,126,28%,26.0,77,6.0,0.0,40,4,70.0,44%,40.0,15.0,20.0,5.0,267,182,251,54.0,24.0,45.0,0.0
Leo Østigård,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Almen Abdi,32,2,11,15,2,0.06,0,2,0,0,1,39,10,26%,1,1,0,938,29.31,4,55,31%,2.0,36,4.0,0.0,38,1,83,78%,10.0,32.0,24.0,9.0,137,140,153,12.0,22.0,31.0,0.0
Tammy Abraham,89,26,36,33,26,0.29,3,20,1,0,0,164,68,41%,3,30,5,922,10.36,7,32,2,0.0,56,39.0,25.0,31,12,55,45,,,,,,,,,,,
Charlie Adam,207,33,66,83,33,0.16,2,3,28,11,2,413,116,28%,9,7,25,"7,348",35.5,42,910,23%,64.0,807,48.0,4.0,334,2,313,78%,121.0,210.0,230.0,90.0,"1,040",991,"1,041",168.0,223.0,153.0,4.0
Adama Traoré,172,9,49,76,9,0.05,1,7,1,0,0,149,41,28%,6,9,14,"2,551",14.83,23,547,8,0.0,142,30.0,122.0,55,34,40,22,,,,,,,,,,,
Tosin Adarabioyo,43,1,9,19,10,61.0,48,48%,0,3,53,241,121,0,183,172,99,12,105.0,44,1,1,0.0,"2,384",55.44,0.0,3,33%,0,142,1.0,0.0,22.0,2.0,1,1,0,0.0,0.0,,
Emmanuel Adebayor,242,97,123,54,97,0.4,20,60,11,10,0,549,239,44%,12,53,36,"6,703",27.7,15,189,17,2.0,315,328.0,141.0,102,55,150,57,,,,,,,,,,,
Albert Adomah,2,0,1,0,0,0.0,0,0,0,0,0,4,0,0%,0,1,0,32,16.0,0,9,22%,0.0,1,0.0,0.0,3,0,5,80%,2.0,1.0,0.0,0.0,6,9,18,2.0,0.0,5.0,0.0
Adrián,139,38,57,45,464,5.0,57,150,53,112,550,"1,265",38,186,10,0,10,2,5.0,0,0,"3,481",25.04,"1,096",,,,,,,,,,,,,,,,,
Ibrahim Afellay,49,2,19,20,2,0.04,1,1,0,0,0,45,9,20%,0,2,2,"1,544",31.51,4,83,16%,4.0,76,4.0,1.0,23,4,33,82%,12.0,16.0,14.0,6.0,212,141,139,51.0,15.0,20.0,0.0
